FREQ;UNIT;INDIC_PS;GEO\TIME_PERIOD,2012 ,2013 ,2014 ,2015 ,2016 ,2017
A;THS;DTR401_01_01;FR,: ,: ,: c,: c,: c,: c
A;THS;DTR401_01_01;HR,208698.8 ,214306.7 ,210882.6 ,230066.5 ,237337.6 ,231325.8
A;THS;DTR401_01_01;HU,697592.1 ,694260.1 ,651778.0 ,621494.9 ,630047.2 ,594456.0
A;THS;DTR401_01_01;IE,: ,525800.0 ,: c,: c,: c,: c
A;THS;DTR401_01_01;IS,36052.9 ,33722.1 ,30893.0 ,28808.0 ,26787.0 ,24660.0
A;THS;DTR401_01_01;IT,3918905.8 ,3918905.8 ,: c,: c,: c,: c
A;THS;DTR401_01_01;LT,66033.5 ,58805.2 ,56962.0 ,54788.9 ,57511.0 ,58649.9
A;THS;DTR401_01_01;LU,150261.0 ,146975.0 ,145561.0 ,143022.0 ,136709.0 ,130269.0
A;THS;DTR401_01_01;LV,59800.0 ,55710.0 ,57001.0 ,52411.0 ,49314.0 ,48222.3
A;THS;DTR401_01_01;MK,46629.4 ,43007.8 ,38562.2 ,40125.7 ,37463.4 ,33117.1
A;THS;DTR401_01_01;MT,32945.5 ,33020.4 ,31779.9 ,30105.5 ,28769.1 ,28677.5
A;THS;DTR401_01_01;NL,: ,2929179.5 ,: c,: c,: c,: c
A;THS;DTR401_01_01;NO,: ,: ,: ,: ,: ,:
A;THS;DTR401_01_01;PL,1576093.0 ,1530451.0 ,1390592.0 ,1296492.0 ,1396261.0 ,1389527.0
A;THS;DTR401_01_01;PT,898844.7 ,831386.4 ,778589.0 ,751984.0 ,721763.0 ,677273.0
A;THS;DTR401_01_01;RO,360235.0 ,356542.0 ,: c,: c,: c,: c
A;THS;DTR401_01_01;RS,305513.0 ,299111.0 ,291563.0 ,281074.0 ,269370.0 ,275011.0
A;THS;DTR401_01_01;SE,2305300.0 ,2191178.0 ,2066600.0 ,1934000.0 ,1835000.0 ,1741239.4
A;THS;DTR401_01_01;SI,222673.4 ,205143.5 ,: c,: c,: c,: c
A;THS;DTR401_01_01;SK,225714.0 ,209281.0 ,: c,: c,: c,: c
A;THS;DTR401_01_01;UK,13175000.0 ,12699000.0 ,12463000.0 b,12256000.0 ,11659000.0 d,11078000.0 d
A;THS;DTR401_01;AT,: ,1915393.8 ,1767416.1 ,1683190.2 ,1583506.0 ,1552971.0
A;THS;DTR401_01;BE,2331613.1 ,2236846.6 ,2169314.6 ,2073287.3 ,2028786.2 ,1918793.0
A;THS;DTR401_01;BG,29490.6 ,28739.2 ,26866.3 ,25330.8 ,23873.4 ,25613.4
A;THS;DTR401_01;CH,: ,: ,3443000.0 ,3376000.0 ,: c,2826227.0
A;THS;DTR401_01;CY,54663.0 ,47957.0 ,48036.0 ,43865.0 ,43321.0 ,42188.0
A;THS;DTR401_01;CZ,0.0 ,623344.7 ,556920.0 ,521776.9 ,494643.0 ,452528.0
A;THS;DTR401_01;DE,14970000.0 ,14770000.0 ,16807000.0 e,16709000.0 e,16603000.0 e,16380000.0
A;THS;DTR401_01;DK,766560.0 ,810256.0 ,: c,: c,: c,: c
A;THS;DTR401_01;EE,100445.1 ,97850.9 ,: c,: c,: c,: c
A;THS;DTR401_01;EL,401274.2 ,345335.7 ,365564.1 ,296672.8 ,274805.1 ,256852.2
A;THS;DTR401_01;ES,: ,3143717.6 ,2997662.0 ,2865776.9 ,2575442.5 ,2861583.6
A;THS;DTR401_01;FI,1429000.0 ,1304000.0 ,1680000.0 ,1615000.0 ,1575000.0 ,1549000.0
A;THS;DTR401_01;FR,15299455.0 ,14253053.0 ,13571617.0 ,12800013.0 ,12037000.0 ,11288000.0
A;THS;DTR401_01;HR,311413.1 ,301371.8 ,299140.9 ,288963.9 ,285748.2 ,269962.2
A;THS;DTR401_01;HU,697592.1 ,694260.1 ,651778.0 ,621557.3 ,630074.2 ,594701.1
A;THS;DTR401_01;IE,: ,525817.7 ,532880.0 ,: c,: c,: c
A;THS;DTR401_01;IS,36052.9 ,33722.1 ,30893.0 ,28808.0 ,27459.0 ,25243.0
A;THS;DTR401_01;IT,4705358.0 ,4705358.0 ,4395831.3 ,4078667.5 ,3427173.7 ,3142876.5
A;THS;DTR401_01;LT,73848.5 ,74800.1 ,74564.0 ,68678.9 ,62943.0 ,63274.0
A;THS;DTR401_01;LU,150277.0 ,154026.2 ,152623.1 ,150961.1 ,142165.0 b,136131.5
A;THS;DTR401_01;LV,65503.0 ,62018.0 ,65747.0 ,59404.0 ,57117.0 ,51868.2
A;THS;DTR401_01;MK,47173.9 ,43656.0 ,39606.4 ,40987.8 ,38346.4 ,33681.3
A;THS;DTR401_01;MT,33126.5 ,33092.8 ,31854.3 ,30212.0 ,28950.7 ,28843.7
A;THS;DTR401_01;NL,: ,3714063.3 ,: c,: c,: c,: c
A;THS;DTR401_01;NO,: ,: ,: ,: ,: ,:
A;THS;DTR401_01;PL,1819767.0 ,1801101.0 ,1663599.0 ,1667674.0 ,1521157.0 ,1423888.0
A;THS;DTR401_01;PT,913474.3 ,852469.1 ,803726.0 ,776930.0 ,748972.0 ,696711.0
A;THS;DTR401_01;RO,464717.0 ,492863.0 ,518726.0 ,466560.0 ,217554.0 ,345309.0 d
A;THS;DTR401_01;RS,305513.0 ,299111.0 ,291563.0 ,281074.0 ,269370.0 ,276890.0
A;THS;DTR401_01;SE,2645038.6 ,2545146.0 ,2432996.5 ,2312467.7 ,2273126.0 ,2201776.3
A;THS;DTR401_01;SI,239666.9 ,230427.2 ,262636.0 ,251000.0 ,244429.0 ,: c
A;THS;DTR401_01;SK,255711.0 ,245868.0 ,: c,: c,: c,: c
A;THS;DTR401_01;UK,13199000.0 ,12779000.0 ,12634000.0 b,12284000.0 ,11668000.0 ,11085000.0
A;THS;DTR401_03_01_01;AT,: ,: ,: z,: z,: z,:
A;THS;DTR401_03_01_01;BE,26829.3 ,24093.6 ,: c,: c,: c,:
A;THS;DTR401_03_01_01;BG,465.4 ,432.5 ,394.6 ,339.0 ,307.4 ,:
A;THS;DTR401_03_01_01;CH,111000.0 ,110000.0 ,104900.0 b,108600.0 b,: c,:
A;THS;DTR401_03_01_01;CY,1.3 ,0.5 ,0.5 ,1.0 ,0.7 ,:
A;THS;DTR401_03_01_01;CZ,: ,: ,5333.0 ,3362.3 ,2723.6 ,:
A;THS;DTR401_03_01_01;DE,120000.0 ,: ,: ,: ,: ,:
A;THS;DTR401_03_01_01;DK,16251.0 ,27200.0 ,: ,: c,: c,:
A;THS;DTR401_03_01_01;EE,534.3 ,608.5 ,: c,: c,: c,:
A;THS;DTR401_03_01_01;EL,1029.6 ,772.7 ,954.2 ,1326.1 ,1562.3 ,:
A;THS;DTR401_03_01_01;ES,: ,2247.0 ,: c,: c,2346.6 ,:
A;THS;DTR401_03_01_01;FI,: ,: ,: ,: ,: ,:
A;THS;DTR401_03_01_01;FR,308095.0 ,310892.0 ,: c,: c,: c,:
A;THS;DTR401_03_01_01;HR,1150.6 ,872.9 ,851.4 ,888.4 ,1001.1 ,:
A;THS;DTR401_03_01_01;HU,1260.3 ,1139.0 ,826.0 ,680.0 ,544.4 ,:
A;THS;DTR401_03_01_01;IE,: ,6100.0 ,5644.0 ,5632.0 ,: c,:
A;THS;DTR401_03_01_01;IS,623.4 ,609.0 ,633.0 ,669.0 ,728.0 ,:
A;THS;DTR401_03_01_01;IT,6215.9 ,6215.9 ,: c,14261.3 ,21395.0 ,:
A;THS;DTR401_03_01_01;LT,298.2 ,144.5 ,119.0 ,111.7 ,127.0 ,:
A;THS;DTR401_03_01_01;LU,778.0 ,943.0 ,1214.0 ,1436.0 ,1706.0 ,:
A;THS;DTR401_03_01_01;LV,: ,: ,31.0 ,42.0 ,36.0 ,:
A;THS;DTR401_03_01_01;MK,137.1 ,111.4 ,90.8 ,79.0 ,35.8 ,:
A;THS;DTR401_03_01_01;MT,1.1 ,4.7 ,0.2 ,0.3 ,0.3 ,:
A;THS;DTR401_03_01_01;NL,: ,: ,: ,: ,: ,:
A;THS;DTR401_03_01_01;NO,: ,: ,: ,: ,: ,:
A;THS;DTR401_03_01_01;PL,38495.0 ,45100.0 ,25130.0 ,23195.0 ,20748.0 ,:
A;THS;DTR401_03_01_01;PT,237.9 ,205.8 ,176.0 ,162.0 ,160.0 ,:
A;THS;DTR401_03_01_01;RO,2326.0 ,2851.0 ,: c,: c,: c,:
A;THS;DTR401_03_01_01;RS,503.0 ,375.0 ,306.0 ,288.0 ,225.0 ,:
A;THS;DTR401_03_01_01;SE,61740.0 ,72809.0 ,: c,: c,: c,:
A;THS;DTR401_03_01_01;SI,70.9 ,72.8 ,7016.0 ,: c,: c,:
A;THS;DTR401_03_01_01;SK,4447.0 ,4155.0 ,: c,: c,: c,:
A;THS;DTR401_03_01_01;UK,: ,: ,: ,: ,: ,:
A;THS;DTR401_03_01;AT,: ,60208.6 ,: c,: c,: c,: c
A;THS;DTR401_03_01;BE,26829.3 ,24093.6 ,: c,: c,: c,: c
A;THS;DTR401_03_01;BG,117121.8 ,22304.0 ,28691.0 ,25322.4 ,28226.1 ,29758.9
A;THS;DTR401_03_01;CH,: ,112000.0 ,106700.0 b,110400.0 b,: c,:
A;THS;DTR401_03_01;CY,1.3 ,0.5 ,0.5 ,1.0 ,1.0 ,1.0
A;THS;DTR401_03_01;CZ,: ,: ,34576.1 ,35328.0 ,37946.0 ,38573.5
A;THS;DTR401_03_01;DE,: ,: ,: ,: ,: ,:
A;THS;DTR401_03_01;DK,16251.0 ,27200.0 ,: ,: c,: c,: c
A;THS;DTR401_03_01;EE,1531.6 ,1576.1 ,: c,: c,: c,: c
A;THS;DTR401_03_01;EL,418.8 ,310.3 ,1256.7 ,1389.7 ,1725.3 ,1726.6
A;THS;DTR401_03_01;ES,: ,15925.0 ,: c,: c,: c,: c
A;THS;DTR401_03_01;FI,29600.0 ,28800.0 ,29500.0 ,: c,: c,: c
A;THS;DTR401_03_01;FR,: ,: ,: ,: z,: z,: z
A;THS;DTR401_03_01;HR,3843.4 ,4297.7 ,4346.7 ,4821.9 ,5702.5 ,6687.8
A;THS;DTR401_03_01;HU,9340.8 ,8362.1 ,10736.0 ,13239.4 ,15927.7 ,19444.0
A;THS;DTR401_03_01;IE,: ,6100.0 ,9556.0 b,: c,: c,: c
A;THS;DTR401_03_01;IS,659.6 ,643.0 ,678.0 ,716.0 ,762.0 ,851.0
A;THS;DTR401_03_01;IT,6215.9 ,6215.9 ,: c,14261.3 ,: c,: c
A;THS;DTR401_03_01;LT,1339.0 ,939.5 ,306.0 ,179.9 ,225.1 ,162.0
A;THS;DTR401_03_01;LU,819.0 ,992.0 ,1278.0 ,1465.0 ,94.4 b,97.2 b
A;THS;DTR401_03_01;LV,98.0 ,91.0 ,86.0 ,73.0 ,66.0 ,81.5
A;THS;DTR401_03_01;MK,137.1 ,111.4 ,90.8 ,79.0 ,35.8 ,79.4
A;THS;DTR401_03_01;MT,1.1 ,18.5 ,13.3 ,8.9 ,5.2 ,4.6
A;THS;DTR401_03_01;NL,: ,: ,: ,: c,: c,: c
A;THS;DTR401_03_01;NO,25290.0 ,: ,: ,: ,: ,:
A;THS;DTR401_03_01;PL,: ,48752.0 ,47656.0 ,57876.0 ,61085.0 ,63819.0
A;THS;DTR401_03_01;PT,212.9 ,221.8 ,190.0 ,178.0 ,161.0 ,155.0
A;THS;DTR401_03_01;RO,2919.0 ,3564.0 ,: c,: c,: c,: c
A;THS;DTR401_03_01;RS,5301.0 ,5842.0 ,5993.0 ,6811.0 ,8255.0 ,11485.0
A;THS;DTR401_03_01;SE,62064.0 ,73110.0 ,: c,: c,: c,: c
A;THS;DTR401_03_01;SI,5096.4 ,6784.3 ,: c,: c,: c,: c
A;THS;DTR401_03_01;SK,5390.0 ,5564.0 ,: c,: c,: c,: c
A;THS;DTR401_03_01;UK,836000.0 ,826000.0 ,826000.0 ,822000.0 ,857000.0 ,892000.0
A;THS;DTR401_03;AT,: ,94994.7 ,97658.5 ,102377.1 ,110724.0 ,127768.0
A;THS;DTR401_03;BE,55537.3 ,52759.4 ,67207.8 ,63367.6 b,63275.3 ,72577.4
A;THS;DTR401_03;BG,135955.3 ,136816.8 ,139905.8 ,130821.0 ,142497.6 ,176092.9
A;THS;DTR401_03;CH,: ,: ,: ,132000.0 ,: c,147732.0
A;THS;DTR401_03;CY,3287.7 ,3169.5 ,3253.1 ,3301.7 ,3806.0 ,3827.0
A;THS;DTR401_03;CZ,0.0 ,: ,53708.1 ,59699.5 ,71439.0 ,73039.5
A;THS;DTR401_03;DE,2185000.0 ,2284000.0 ,: ,: ,2814000.0 ,2448000.0 b
A;THS;DTR401_03;DK,: ,: ,: c,52729.6 ,: c,: c
A;THS;DTR401_03;EE,4492.7 ,5030.7 ,: c,: c,: c,: c
A;THS;DTR401_03;EL,45416.8 ,50368.2 ,52358.1 ,54156.5 ,60398.7 b,64305.7
A;THS;DTR401_03;ES,: ,210432.0 ,162656.0 ,170706.0 ,253988.6 ,303042.6
A;THS;DTR401_03;FI,: ,: ,59500.0 ,65200.0 ,70248.0 ,70588.0
A;THS;DTR401_03;FR,: ,: ,: ,327744.0 ,441000.0 b,506000.0
A;THS;DTR401_03;HR,12518.3 ,16172.0 ,17879.6 ,18465.2 ,19599.8 ,21757.9
A;THS;DTR401_03;HU,29994.0 ,26764.0 ,35723.0 ,34652.4 ,50053.5 ,54003.0
A;THS;DTR401_03;IE,: ,12921.0 ,: c,: c,: c,: c
A;THS;DTR401_03;IS,: ,: ,678.0 ,716.0 ,762.0 ,851.0
A;THS;DTR401_03;IT,198730.7 ,198730.7 ,212160.1 ,279936.3 b,325030.8 b,374903.3
A;THS;DTR401_03;LT,19004.8 ,10500.5 ,10576.1 ,10287.9 ,11713.3 ,11688.0
A;THS;DTR401_03;LU,3404.0 ,3168.7 ,3321.4 ,1902.5 ,424.1 b,527.1 b
A;THS;DTR401_03;LV,2599.0 ,2863.0 ,3357.0 ,4109.0 ,5104.0 ,4772.0
A;THS;DTR401_03;MK,: ,839.2 ,1017.8 ,1254.5 ,965.0 ,1211.1
A;THS;DTR401_03;MT,23.4 ,59.6 ,49.8 ,32.8 ,19.0 ,17.1
A;THS;DTR401_03;NL,: ,: ,: ,: c,: c,: c
A;THS;DTR401_03;NO,: ,: ,: ,: ,: ,:
A;THS;DTR401_03;PL,82457.0 ,182592.0 ,209787.0 ,229927.0 ,271080.0 ,312390.0
A;THS;DTR401_03;PT,35653.1 ,38947.2 ,38125.0 ,38150.0 ,43521.0 ,53152.0
A;THS;DTR401_03;RO,22533.0 ,31534.0 ,62882.0 ,104016.0 ,305575.0 b,169731.0 d
A;THS;DTR401_03;RS,15059.0 ,17606.0 ,20023.0 ,22831.0 ,26797.0 ,30886.0
A;THS;DTR401_03;SE,: ,82014.0 ,89873.0 ,97218.0 ,111452.0 ,120172.0
A;THS;DTR401_03;SI,8455.4 ,10199.3 ,10569.0 ,11318.0 ,15028.5 ,: c
A;THS;DTR401_03;SK,19180.0 ,22079.0 ,: c,: c,: c,: c
A;THS;DTR401_03;UK,1286258.6 ,1351000.0 ,1450000.0 d,1639000.0 ,1761000.0 ,1915000.0
A;THS;ITR501_01_01;AT,: ,109764.1 ,: c,: c,: c,: c
A;THS;ITR501_01_01;BE,136653.6 ,133703.7 ,: c,: c,: c,: c
A;THS;ITR501_01_01;BG,2958.5 ,4428.9 ,5341.0 ,5901.0 ,6848.7 ,7784.5
A;THS;ITR501_01_01;CH,203100.0 ,187100.0 ,181000.0 ,172900.0 ,: ,:
A;THS;ITR501_01_01;CY,5523.0 ,6791.0 ,6226.0 ,5245.4 ,5374.0 ,6150.0
A;THS;ITR501_01_01;CZ,: ,70632.4 ,80064.2 ,58157.5 ,40532.0 ,49573.0
A;THS;ITR501_01_01;DE,: ,: ,: ,: ,556283.0 ,525000.0
A;THS;ITR501_01_01;DK,54989.0 ,50855.0 ,51200.0 ,: c,: c,: c
A;THS;ITR501_01_01;EE,3826.9 ,4284.1 ,6940.2 ,6365.5 ,7104.0 ,7971.0
A;THS;ITR501_01_01;EL,29031.5 ,23199.0 ,26119.0 ,21537.1 ,20645.9 ,15648.9
A;THS;ITR501_01_01;ES,: ,109184.0 ,: c,133000.0 ,: c,: c
A;THS;ITR501_01_01;FI,39200.0 ,37900.0 ,37600.0 ,36800.0 ,: c,: c
A;THS;ITR501_01_01;FR,: ,: ,: ,: c,310000.0 b,: c
A;THS;ITR501_01_01;HR,12788.8 ,13698.1 ,15962.9 ,16048.4 ,15083.5 ,16176.1
A;THS;ITR501_01_01;HU,15682.9 ,16269.0 ,26899.1 ,33626.4 ,36825.7 ,40687.0
A;THS;ITR501_01_01;IE,: ,58800.0 ,59792.0 ,57555.0 ,54544.0 e,49390.0 e
A;THS;ITR501_01_01;IS,2284.0 ,3322.0 ,3945.0 ,3793.0 ,4476.0 ,5520.0
A;THS;ITR501_01_01;IT,136610.0 ,136610.0 ,: c,: c,: c,: c
A;THS;ITR501_01_01;LT,7566.4 ,8766.9 ,10050.0 ,9945.0 ,9924.1 ,11975.3
A;THS;ITR501_01_01;LU,21912.0 ,22127.0 ,21145.0 ,19559.0 ,17096.0 ,16581.0
A;THS;ITR501_01_01;LV,4470.0 ,4751.6 ,6176.4 ,7521.4 ,10018.0 ,10733.5
A;THS;ITR501_01_01;MK,: ,2002.8 ,2235.3 ,2372.7 ,901.6 ,968.9
A;THS;ITR501_01_01;MT,5440.6 ,5009.3 ,4857.1 ,4812.0 ,4903.4 ,4865.1
A;THS;ITR501_01_01;NL,113253.0 ,107165.0 ,: c,: c,: c,: c
A;THS;ITR501_01_01;NO,: ,: ,: ,: ,: ,:
A;THS;ITR501_01_01;PL,94244.0 ,55946.0 ,59653.0 ,61682.0 ,54507.0 ,73566.0
A;THS;ITR501_01_01;PT,28299.7 ,25896.7 ,26646.0 ,28260.0 ,29729.0 ,32357.0
A;THS;ITR501_01_01;RO,11522.0 ,10686.0 ,: c,: c,: c,: c
A;THS;ITR501_01_01;RS,2848.0 ,2961.0 ,3055.0 ,3311.0 ,6811.0 ,7516.0
A;THS;ITR501_01_01;SE,75650.0 ,72660.0 ,: c,: c,78800.0 ,110704.0
A;THS;ITR501_01_01;SI,: ,: ,: c,: c,: c,: c
A;THS;ITR501_01_01;SK,29160.0 ,26629.0 ,: c,: c,: c,: c
A;THS;ITR501_01_01;UK,: ,: ,545000.0 ,526000.0 d,490000.0 d,419000.0 d
A;THS;ITR501_01;AT,: ,109841.5 ,: c,: c,102406.0 ,99863.0
A;THS;ITR501_01;BE,136653.6 ,133703.7 ,: c,: c,: c,: c
A;THS;ITR501_01;BG,2958.5 ,4544.7 ,5458.3 ,5901.0 ,6848.7 ,7814.7
A;THS;ITR501_01;CH,: ,: ,200000.0 ,193900.0 ,: ,210570.0
A;THS;ITR501_01;CY,6922.0 ,6791.0 ,6226.0 ,5245.4 ,5374.0 ,6150.0
A;THS;ITR501_01;CZ,0.0 ,75689.4 ,85298.2 ,58162.1 ,40536.0 ,49576.3
A;THS;ITR501_01;DE,1300000.0 ,1330000.0 ,1310000.0 ,1246000.0 ,583223.0 d,573000.0
A;THS;ITR501_01;DK,54989.0 ,50855.0 ,: ,: c,: c,: c
A;THS;ITR501_01;EE,3826.9 ,4284.1 ,6940.2 ,6365.5 ,7104.0 ,7971.0
A;THS;ITR501_01;EL,30298.9 ,23199.0 ,26321.5 ,21537.1 ,20645.9 ,15648.9
A;THS;ITR501_01;ES,: ,114620.0 ,139335.0 b,140661.0 ,146030.7 b,144777.2
A;THS;ITR501_01;FI,39200.0 ,37900.0 ,37600.0 ,36800.0 ,: ,: c
A;THS;ITR501_01;FR,: ,: ,: ,: c,310000.0 b,259000.0
A;THS;ITR501_01;HR,12788.8 ,13698.1 ,15962.9 ,16048.4 ,15083.5 ,16176.1
A;THS;ITR501_01;HU,15682.9 ,16269.0 ,26899.1 ,33626.4 ,36825.7 ,41142.0
A;THS;ITR501_01;IE,: ,58900.0 ,59813.0 ,57576.0 ,54544.0 e,49390.0 e
A;THS;ITR501_01;IS,2284.0 ,3322.0 ,3945.0 ,3793.0 ,4476.0 ,5520.0
A;THS;ITR501_01;IT,136610.0 ,136610.0 ,: c,: c,: c,147299.1
A;THS;ITR501_01;LT,7566.4 ,8766.9 ,10050.0 ,9945.0 ,10510.1 ,12692.0
A;THS;ITR501_01;LU,: ,28932.2 ,29293.0 ,26085.0 ,19867.8 b,19809.9
A;THS;ITR501_01;LV,4470.0 ,5019.6 ,6452.4 ,7818.5 ,10352.3 ,10982.3
A;THS;ITR501_01;MK,: ,2038.2 ,2270.0 ,2412.2 ,953.3 ,1010.2
A;THS;ITR501_01;MT,5440.6 ,5301.6 ,5209.6 ,5175.2 ,5394.7 ,5441.3
A;THS;ITR501_01;NL,: ,111000.0 ,: c,: c,117705.0 ,: c
A;THS;ITR501_01;NO,: ,: ,: ,: ,: ,:
A;THS;ITR501_01;PL,96078.0 ,56177.0 ,59717.0 ,62059.0 ,54843.0 ,73603.0
A;THS;ITR501_01;PT,28299.7 ,25896.7 ,26646.0 ,28260.0 ,29729.0 ,32357.0
A;THS;ITR501_01;RO,13948.0 ,11432.0 ,16173.0 ,15538.0 ,16967.0 ,18801.0
A;THS;ITR501_01;RS,2848.0 ,2961.0 ,3055.0 ,3311.0 ,6811.0 ,7516.0
A;THS;ITR501_01;SE,: ,78780.6 ,78382.7 ,74429.4 ,78800.0 ,110704.0
A;THS;ITR501_01;SI,: ,: ,12771.0 ,12157.0 ,12136.0 ,: c
A;THS;ITR501_01;SK,29181.0 ,26644.0 ,: c,: c,35136.0 ,23517.0
A;THS;ITR501_01;UK,: ,: ,: ,: ,: ,:
A;THS;ITR501_03_01_01;AT,: ,: ,: z,: z,: z,:
A;THS;ITR501_03_01_01;BE,7462.3 ,10601.3 ,: c,: c,: c,:
A;THS;ITR501_03_01_01;BG,83.0 ,116.2 ,122.0 ,134.0 ,143.0 ,:
A;THS;ITR501_03_01_01;CH,1400.0 ,1500.0 ,5100.0 ,5600.0 ,: ,:
A;THS;ITR501_03_01_01;CY,98.3 ,92.0 ,110.0 ,118.4 ,136.0 ,:
A;THS;ITR501_03_01_01;CZ,: ,: ,187.4 ,169.3 ,168.5 ,:
A;THS;ITR501_03_01_01;DE,: ,: ,: ,: ,: ,:
A;THS;ITR501_03_01_01;DK,: ,5943.0 ,: ,: c,: c,:
A;THS;ITR501_03_01_01;EE,91.3 ,112.0 ,133.9 ,151.4 ,169.0 ,:
A;THS;ITR501_03_01_01;EL,441.0 ,441.1 ,422.1 ,389.1 ,412.9 ,:
A;THS;ITR501_03_01_01;ES,: ,1483.0 ,: c,928.0 ,1028.1 b,:
A;THS;ITR501_03_01_01;FI,: ,: ,: ,: ,: ,:
A;THS;ITR501_03_01_01;FR,: ,: ,: ,: c,: c,:
A;THS;ITR501_03_01_01;HR,84.6 ,121.6 ,206.5 ,271.8 ,350.4 ,:
A;THS;ITR501_03_01_01;HU,71.0 ,63.3 ,141.2 ,141.6 ,49.2 ,:
A;THS;ITR501_03_01_01;IE,: ,10400.0 ,: c,: c,: c,:
A;THS;ITR501_03_01_01;IS,: ,81.1 ,83.0 ,87.0 ,105.0 ,:
A;THS;ITR501_03_01_01;IT,1233.0 ,1233.0 ,: c,: c,: c,:
A;THS;ITR501_03_01_01;LT,63.5 ,65.2 ,64.0 ,59.0 ,40.3 ,:
A;THS;ITR501_03_01_01;LU,: ,: ,: ,: ,: ,:
A;THS;ITR501_03_01_01;LV,: ,: ,58.4 ,26.9 ,28.4 ,:
A;THS;ITR501_03_01_01;MK,: ,2.3 ,25.2 ,30.3 ,13.5 ,:
A;THS;ITR501_03_01_01;MT,34.6 ,86.9 ,103.7 ,118.4 ,135.1 ,:
A;THS;ITR501_03_01_01;NL,: ,: ,: ,: ,: ,:
A;THS;ITR501_03_01_01;NO,: ,: ,: ,: ,: ,:
A;THS;ITR501_03_01_01;PL,1443.0 ,642.0 ,381.0 ,270.0 ,215.0 ,:
A;THS;ITR501_03_01_01;PT,114.6 ,33.2 ,30.0 ,34.0 ,43.0 ,:
A;THS;ITR501_03_01_01;RO,128.0 ,149.0 ,: c,: c,: c,:
A;THS;ITR501_03_01_01;RS,23.0 ,: ,: z,: z,45.0 ,:
A;THS;ITR501_03_01_01;SE,: ,5574.3 ,: c,: c,: c,:
A;THS;ITR501_03_01_01;SI,: ,: ,: c,: c,: c,:
A;THS;ITR501_03_01_01;SK,286.0 ,253.0 ,: c,: c,: c,:
A;THS;ITR501_03_01_01;UK,: ,: ,: ,: ,: ,:
A;THS;ITR501_03_01;AT,: ,4234.4 ,: c,: c,: c,: c
A;THS;ITR501_03_01;BE,7462.3 ,10601.3 ,: c,: c,: c,: c
A;THS;ITR501_03_01;BG,144.0 ,154.2 ,158.0 ,167.9 ,177.0 ,186.0
A;THS;ITR501_03_01;CH,: ,1800.0 ,5400.0 ,5900.0 ,: ,:
A;THS;ITR501_03_01;CY,164.0 ,151.4 ,173.9 ,160.0 ,179.3 ,210.4
A;THS;ITR501_03_01;CZ,: ,: ,425.6 ,277.2 ,278.0 ,298.4
A;THS;ITR501_03_01;DE,: ,: ,: ,: ,: ,:
A;THS;ITR501_03_01;DK,5053.0 ,5943.0 ,: ,: c,: c,: c
A;THS;ITR501_03_01;EE,119.9 ,140.2 ,: c,: c,: c,: c
A;THS;ITR501_03_01;EL,: ,: ,422.1 ,389.1 ,412.8 ,455.9
A;THS;ITR501_03_01;ES,: ,1980.0 ,: c,3998.1 ,: c,: c
A;THS;ITR501_03_01;FI,870.0 ,900.0 ,900.0 ,700.0 ,: c,: c
A;THS;ITR501_03_01;FR,: ,: ,: ,: z,129000.0 b,: c
A;THS;ITR501_03_01;HR,86.0 ,147.6 ,234.1 ,298.1 ,378.8 ,496.2
A;THS;ITR501_03_01;HU,280.3 ,307.2 ,346.7 ,442.6 ,521.3 ,675.0
A;THS;ITR501_03_01;IE,: ,10400.0 ,9941.0 b,: c,8002.0 e,7730.0 e
A;THS;ITR501_03_01;IS,85.7 ,85.6 ,88.0 ,92.0 ,110.0 ,158.0
A;THS;ITR501_03_01;IT,1233.0 ,1233.0 ,: c,: c,: c,: c
A;THS;ITR501_03_01;LT,136.6 ,141.6 ,145.0 ,152.0 ,161.5 ,75.2
A;THS;ITR501_03_01;LU,: ,413.0 ,492.0 ,579.0 ,2034.3 b,2331.0 b
A;THS;ITR501_03_01;LV,79.0 ,65.0 ,166.0 ,28.3 ,30.4 ,29.0
A;THS;ITR501_03_01;MK,: ,2.3 ,25.2 ,30.3 ,13.5 ,10.4
A;THS;ITR501_03_01;MT,34.6 ,177.2 ,201.1 ,227.1 ,256.5 ,283.0
A;THS;ITR501_03_01;NL,: ,117.0 ,: c,: c,: c,: c
A;THS;ITR501_03_01;NO,: ,: ,: ,: ,: ,:
A;THS;ITR501_03_01;PL,1443.0 ,763.0 ,554.0 ,443.0 ,357.0 ,364.0
A;THS;ITR501_03_01;PT,108.7 ,40.8 ,31.0 ,35.8 ,45.0 ,56.0
A;THS;ITR501_03_01;RO,128.0 ,149.0 ,: c,: c,: c,: c
A;THS;ITR501_03_01;RS,23.0 ,31.0 ,39.0 ,53.0 ,72.0 ,67.0
A;THS;ITR501_03_01;SE,: ,5574.3 ,: c,: c,: c,:
A;THS;ITR501_03_01;SI,: ,: ,: c,: c,552.0 ,: c
A;THS;ITR501_03_01;SK,463.0 ,447.0 ,: c,: c,: c,: c
A;THS;ITR501_03_01;UK,: ,: ,: ,: ,: ,:
A;THS;ITR501_03_02;AT,: ,26293.4 ,0.0 ,31089.0 ,49692.0 ,: c
A;THS;ITR501_03_02;BE,19122.1 ,19377.8 ,22172.5 ,32877.6 ,: c,: c
